ID,Date,URL,Russian Title,Original Title,Year,Rating1,Rating2,Is Series
"tt5929754","2020-10-13","https://www.kinopoisk.ru/film/1005852/","Дикая жизнь (2017)","Wildlife","2017","6","6","0"
"tt8850222","2020-10-13","https://www.kinopoisk.ru/film/1183571/","Поезд в Пусан 2: Полуостров (2020)","Bando","2020","4","4","0"
"tt3881784","2020-10-13","https://www.kinopoisk.ru/film/937824/","Сильнее (2017)","Stronger","2017","7","7","0"
"tt1855199","2020-10-13","https://www.kinopoisk.ru/film/584405/","Патруль (2012)","End of Watch","2012","9","9","0"
"tt1172049","2020-10-13","https://www.kinopoisk.ru/film/842493/","Разрушение (2015)","Demolition","2015","9","9","0"
"tt2872718","2020-10-13","https://www.kinopoisk.ru/film/760815/","Стрингер (2013)","Nightcrawler","2013","10","10","0"
"tt0411008","2020-09-30","https://www.kinopoisk.ru/film/104122/","Остаться в живых (сериал, 2004 – 2010)","Lost","2004","10","10","1"
"tt2316411","2020-09-28","https://www.kinopoisk.ru/film/673910/","Враг (2013)","Enemy","2013","9","9","0"
"tt12235234","2020-09-25","https://www.kinopoisk.ru/film/1254046/","Фея (2019)","","2019","7","7","0"
"tt3352390","2020-09-24","https://www.kinopoisk.ru/film/810130/","Запрос в друзья (2015)","Friend Request","2015","6","6","0"
"tt5805752","2020-09-24","https://www.kinopoisk.ru/film/987233/","Медвежонок Бригсби (2017)","Brigsby Bear","2017","7","7","0"
"tt12437986","2020-09-23","https://www.kinopoisk.ru/film/1227993/","Водоворот (сериал, 2020)","","2020","8","8","1"
"tt6902676","2020-09-23","https://www.kinopoisk.ru/film/1142604/","Пушки Акимбо (2019)","Guns Akimbo","2019","7","7","0"
"tt0327554","2020-09-23","https://www.kinopoisk.ru/film/3523/","Женщина-кошка (2004)","Catwoman","2004","6","6","0"
"tt1502397","2020-08-22","https://www.kinopoisk.ru/film/472386/","Плохие парни навсегда (2020)","Bad Boys for Life","2020","7","7","0"
"tt8772296","2020-08-20","https://www.kinopoisk.ru/film/1178445/","Эйфория (сериал, 2019 – 2026)","Euphoria","2019","10","10","1"
"tt1051906","2020-08-20","https://www.kinopoisk.ru/film/420454/","Человек-невидимка (2020)","The Invisible Man","2020","4","4","0"
"tt0242653","2020-08-20","https://www.kinopoisk.ru/film/316/","Матрица: Революция (2003)","The Matrix Revolutions","2003","9","9","0"
"tt1634106","2020-08-20","https://www.kinopoisk.ru/film/512673/","Бладшот (2020)","Bloodshot","2020","3","3","0"
"tt0405422","2020-08-20","https://www.kinopoisk.ru/film/81976/","Сорокалетний девственник (2005)","The 40 Year Old Virgin","2005","7","7","0"
"tt8579674","2020-03-25","https://www.kinopoisk.ru/film/1171976/","1917 (2019)","1917","2019","9","9","0"
"tt9446688","2020-02-29","https://www.kinopoisk.ru/film/1261983/","Меня это не устраивает! (сериал, 2020)","I Am Not Okay with This","2020","7","7","1"
"tt3758172","2020-02-29","https://www.kinopoisk.ru/film/893843/","Джунгли (2017)","Jungle","2017","7","7","0"
"tt8820590","2020-02-29","https://www.kinopoisk.ru/film/930878/","Т-34 (2018)","","2018","4","4","0"
"tt4844140","2020-02-29","https://www.kinopoisk.ru/film/1087387/","Подлинная история банды Келли (2019)","True History of the Kelly Gang","2019","7","7","0"
"tt7713068","2020-02-27","https://www.kinopoisk.ru/film/1111004/","Хищные птицы: Потрясающая история Харли Квинн (2020)","Birds of Prey and the Fantabulous Emancipation of One Harley Quinn","2020","3","3","0"
"tt0112442","2020-02-26","https://www.kinopoisk.ru/film/3908/","Плохие парни (1995)","Bad Boys","1995","7","7","0"
"tt4729430","2020-02-25","https://www.kinopoisk.ru/film/957887/","Клаус (2019)","Klaus","2019","10","10","0"
"tt0382992","2020-02-24","https://www.kinopoisk.ru/film/77593/","Стелс (2005)","Stealth","2005","5","5","0"
"tt1517451","2020-02-24","https://www.kinopoisk.ru/film/474935/","Звезда родилась (2018)","A Star Is Born","2018","8","8","0"
"tt4530422","2020-02-24","https://www.kinopoisk.ru/film/1047365/","Оверлорд (2018)","Overlord","2018","4","4","0"
"tt8367814","2020-02-22","https://www.kinopoisk.ru/film/1143242/","Джентльмены (2019)","The Gentlemen","2019","10","10","0"
"tt2737304","2020-02-20","https://www.kinopoisk.ru/film/741214/","Птичий короб (2018)","Bird Box","2018","8","8","0"
"tt10398182","2020-02-20","https://www.kinopoisk.ru/film/1207239/","BEEF: Русский хип-хоп (2019)","","2019","2","2","0"
"tt8663516","2020-02-20","https://www.kinopoisk.ru/film/1179256/","Детские игры (2019)","Child's Play","2019","1","1","0"
"tt11388264","2020-02-20","https://www.kinopoisk.ru/film/1328337/","Внутри Лапенко (сериал, 2019 – 2023)","","2019","7","7","1"
"tt7520794","2020-02-20","https://www.kinopoisk.ru/film/1216661/","Жизни матрешки (сериал, 2019 – 2022)","Russian Doll","2019","8","8","1"
"tt1025100","2020-02-20","https://www.kinopoisk.ru/film/462851/","Гемини (2019)","Gemini Man","2019","4","4","0"
"tt7975244","2020-02-20","https://www.kinopoisk.ru/film/1112539/","Джуманджи: Новый уровень (2019)","Jumanji: The Next Level","2019","7","7","0"
"tt1560220","2020-02-20","https://www.kinopoisk.ru/film/489414/","Zомбилэнд: Контрольный выстрел (2019)","Zombieland: Double Tap","2019","6","6","0"
"tt7767422","2020-02-20","https://www.kinopoisk.ru/film/1147693/","Сексуальное просвещение (сериал, 2019 – 2023)","Sex Education","2019","9","9","1"
"tt9561862","2020-02-20","https://www.kinopoisk.ru/film/1228254/","Любовь. Смерть. Роботы (сериал, 2019 – ...)","Love, Death & Robots","2019","8","8","1"
"tt10767426","2020-02-20","https://www.kinopoisk.ru/film/1234848/","Текст (2019)","","2019","6","6","0"
"tt4154664","2020-02-20","https://www.kinopoisk.ru/film/843859/","Капитан Марвел (2019)","Captain Marvel","2019","5","5","0"
"tt6450804","2020-02-16","https://www.kinopoisk.ru/film/1025082/","Терминатор: Тёмные судьбы (2019)","Terminator: Dark Fate","2019","6","6","0"
"tt5606664","2020-02-16","https://www.kinopoisk.ru/film/1048255/","Доктор Сон (2019)","Doctor Sleep","2019","5","5","0"
"tt1340138","2020-02-16","https://www.kinopoisk.ru/film/436225/","Терминатор: Генезис (2015)","Terminator Genisys","2015","9","9","0"
"tt5727208","2020-02-16","https://www.kinopoisk.ru/film/1076152/","Неогранённые алмазы (2019)","Uncut Gems","2019","9","9","0"
"tt2388771","2020-01-11","https://www.kinopoisk.ru/film/680072/","Маугли (2018)","Mowgli","2018","3","3","0"
"tt8106534","2020-01-11","https://www.kinopoisk.ru/film/1128272/","Призрачная шестёрка (2019)","6 Underground","2019","8","8","0"
"tt9495224","2020-01-11","https://www.kinopoisk.ru/film/1224670/","Черное зеркало. Бандерснэтч (2018)","Black Mirror: Bandersnatch","2018","10","10","0"
"tt5844488","2020-01-05","https://www.kinopoisk.ru/film/900052/","Лёд (2017)","","2017","3","3","0"
"tt5840988","2020-01-03","https://www.kinopoisk.ru/film/893500/","Ёлки 5 (2016)","","2016","4","4","0"
"tt9615680","2020-01-03","https://www.kinopoisk.ru/film/1181562/","Ёлки последние (2018)","","2018","5","5","0"
"tt6907804","2020-01-03","https://www.kinopoisk.ru/film/1045310/","Ёлки новые (2017)","","2017","4","4","0"
"tt5083604","2020-01-02","https://www.kinopoisk.ru/film/843784/","Самый лучший день (2015)","","2015","5","5","0"
"tt4574334","2020-01-02","https://www.kinopoisk.ru/film/915196/","Очень странные дела (сериал, 2016 – 2025)","Stranger Things","2016","9","9","1"
"tt1070742","2019-12-21","https://www.kinopoisk.ru/film/416830/","Ведьмак (сериал, 2002)","Wiedzmin","2002","7","7","1"
"tt0300657","2019-12-21","https://www.kinopoisk.ru/film/63704/","Ведьмак (2001)","Wiedzmin","2001","3","3","0"
"tt5180504","2019-12-21","https://www.kinopoisk.ru/film/1044004/","Ведьмак (сериал, 2019 – ...)","The Witcher","2019","9","9","1"
"tt9378362","2019-12-18","https://www.kinopoisk.ru/film/977755/","Звоните ДиКаприо! (сериал, 2018)","","2018","8","8","1"
"","2019-12-14","https://www.kinopoisk.ru/film/1206892/","Полицейский с Рублёвки. Мы тебя найдём (сериал, 2018)","","2018","6","","1"
"","2019-12-14","https://www.kinopoisk.ru/film/1323572/","Полицейский с Рублёвки 5 (сериал, 2019)","","2019","6","","1"
"tt11095572","2019-12-14","https://www.kinopoisk.ru/film/1235046/","Мылодрама (сериал, 2019)","","2019","7","7","1"
"tt1190634","2019-12-14","https://www.kinopoisk.ru/film/460586/","Пацаны (сериал, 2019 – 2026)","The Boys","2019","8","8","1"
"tt5607976","2019-12-14","https://www.kinopoisk.ru/film/1159922/","Темные начала (сериал, 2019 – 2022)","His Dark Materials","2019","7","7","1"
"","2019-12-14","https://www.kinopoisk.ru/film/1297265/","Мылодрама 2 (сериал, 2019)","","2019","6","","1"
"tt7949218","2019-12-14","https://www.kinopoisk.ru/film/1171911/","Видеть (сериал, 2019 – 2022)","See","2019","9","9","1"
"","2019-12-06","https://www.kinopoisk.ru/film/1212316/","Пароль: Хаус (2018)","H0us3","2018","2","","0"
"tt1950186","2019-12-06","https://www.kinopoisk.ru/film/835086/","Ford против Ferrari (2019)","Ford v Ferrari","2019","9","9","0"
"tt0385887","2019-12-06","https://www.kinopoisk.ru/film/837737/","Сиротский Бруклин (2019)","Motherless Brooklyn","2019","9","9","0"
"tt5966602","2019-10-23","https://www.kinopoisk.ru/film/993591/","Завод (2018)","","2018","5","5","0"
"tt9243946","2019-10-23","https://www.kinopoisk.ru/film/1209193/","El Camino: Во все тяжкие (2019)","El Camino","2019","7","7","0"
"tt6533240","2019-10-23","https://www.kinopoisk.ru/film/1009626/","Игра Ганнибала (2018)","Night Hunter","2018","6","6","0"
"tt8129794","2019-10-20","https://www.kinopoisk.ru/film/1121377/","100 вещей и ничего лишнего (2018)","100 Dinge","2018","7","7","0"
"tt9806304","2019-10-18","https://www.kinopoisk.ru/film/1103873/","Газгольдер. Клубаре (2018)","","2018","6","6","0"
"tt0800325","2019-10-18","https://www.kinopoisk.ru/film/262909/","Компромат (2019)","The Dirt","2019","8","8","0"
"tt7959026","2019-10-18","https://www.kinopoisk.ru/film/1142526/","Наркокурьер (2018)","The Mule","2018","5","5","0"
"tt1618434","2019-10-15","https://www.kinopoisk.ru/film/505995/","Убийство на яхте (2019)","Murder Mystery","2019","6","6","0"
"tt3387520","2019-10-15","https://www.kinopoisk.ru/film/817354/","Страшные истории для рассказа в темноте (2019)","Scary Stories to Tell in the Dark","2019","2","2","0"
"tt7352942","2019-10-15","https://www.kinopoisk.ru/film/1006742/","Юморист (2018)","","2018","8","8","0"
"tt4218572","2019-10-15","https://www.kinopoisk.ru/film/965901/","Вдовы (2018)","Widows","2018","7","7","0"
"tt2119543","2019-10-15","https://www.kinopoisk.ru/film/652531/","Тайна дома с часами (2018)","The House with a Clock in Its Walls","2018","5","5","0"
"tt5951188","2019-10-11","https://www.kinopoisk.ru/film/1000443/","Балканский рубеж (2019)","","2019","9","9","0"
"tt1469304","2019-10-10","https://www.kinopoisk.ru/film/468940/","Спасатели Малибу (2017)","Baywatch","2017","5","5","0"
"tt6292852","2019-10-10","https://www.kinopoisk.ru/film/1067645/","Дитя робота (2018)","I Am Mother","2018","7","7","0"
"tt2283336","2019-10-10","https://www.kinopoisk.ru/film/693730/","Люди в чёрном: Интернэшнл (2019)","Men in Black International","2019","6","6","0"
"tt8772262","2019-10-10","https://www.kinopoisk.ru/film/1178137/","Солнцестояние (2019)","Midsommar","2019","10","10","0"
"tt7349950","2019-10-10","https://www.kinopoisk.ru/film/686898/","Оно 2 (2019)","It Chapter Two","2019","3","3","0"
"tt0116365","2019-10-09","https://www.kinopoisk.ru/film/5909/","Страшилы (1996)","The Frighteners","1996","4","4","0"
"tt1500491","2019-10-09","https://www.kinopoisk.ru/film/471614/","Смертельная гонка 2: Франкенштейн жив (2010)","Death Race 2","2010","3","3","0"
"tt0245674","2019-10-09","https://www.kinopoisk.ru/film/7639/","Тринадцать привидений (2001)","Thir13en Ghosts","2001","5","5","0"
"tt7286456","2019-10-09","https://www.kinopoisk.ru/film/1048334/","Джокер (2019)","Joker","2019","10","10","0"
"tt5700672","2019-09-10","https://www.kinopoisk.ru/film/977288/","Поезд в Пусан (2016)","Busanhaeng","2016","8","8","0"
"tt7668870","2019-09-10","https://www.kinopoisk.ru/film/970196/","Поиск (2018)","Searching","2018","7","7","0"
"tt4954522","2019-09-09","https://www.kinopoisk.ru/film/932063/","Сырое (2016)","Grave","2016","7","7","0"
"tt1270797","2019-09-02","https://www.kinopoisk.ru/film/463634/","Веном (2018)","Venom","2018","8","8","0"
"tt6751668","2019-09-02","https://www.kinopoisk.ru/film/1043758/","Паразиты (2019)","Gisaengchung","2019","8","8","0"
"tt2066051","2019-09-02","https://www.kinopoisk.ru/film/627299/","Рокетмен (2019)","Rocketman","2019","6","6","0"
"tt0448115","2019-09-02","https://www.kinopoisk.ru/film/840372/","Шазам! (2019)","Shazam!","2019","7","7","0"
"tt5848272","2019-09-02","https://www.kinopoisk.ru/film/988782/","Ральф против интернета (2018)","Ralph Breaks the Internet","2018","7","7","0"
"tt5884052","2019-08-18","https://www.kinopoisk.ru/film/994864/","Покемон. Детектив Пикачу (2019)","Pokémon: Detective Pikachu","2019","7","7","0"
"tt7958736","2019-08-18","https://www.kinopoisk.ru/film/1112909/","Ма (2019)","Ma","2019","4","4","0"
"tt7131622","2019-08-18","https://www.kinopoisk.ru/film/1047883/","Однажды в… Голливуде (2019)","Once Upon a Time in... Hollywood","2019","9","9","0"
"tt6806448","2019-08-05","https://www.kinopoisk.ru/film/1044450/","Форсаж: Хоббс и Шоу (2019)","Fast & Furious Presents: Hobbs & Shaw","2019","7","7","0"
"tt6320628","2019-08-05","https://www.kinopoisk.ru/film/1008445/","Человек-паук: Вдали от дома (2019)","Spider‑Man: Far from Home","2019","8","8","0"
"tt7025976","2019-07-31","https://www.kinopoisk.ru/film/1063019/","Видок: Охотник на призраков (2018)","L'Empereur de Paris","2018","6","6","0"
