"№","Название","Скидка/Список","ID игры","Платформа","Предзаказ","Обычная цена","Скидка %","Новая цена","Дата окончания","Цены изданий","Рус. озвучка","Рус. текст","Подписки","Ссылка","Дата релиза","Жанр","PEGI"
"7327","Hidden Through Time 2: Myths & Magic","TOKYO GAME SHOW","PPSA18325","PS5","Нет","439,00 TL","50%","219,50 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/10009130","2024-01-24","Puzzle","PEGI_3"
"2744","POSTAL Redux","TOKYO GAME SHOW","PPSA25251","PS5","Нет","419,00 TL","60%","139,60 TL","2026-09-24","POSTAL Redux: 419,00 TL; POSTAL Redux: 349,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10001898","2024-12-19","Action","PEGI_18"
"2497","What The Dub?!","TOKYO GAME SHOW","CUSA26987","PS4","Нет","245,00 TL","50%","122,50 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10002481","2021-04-07","Party","PEGI_12"
"421","FINAL FANTASY XV","TOKYO GAME SHOW","CUSA01615","PS4","Нет","769,00 TL","60%","139,60 TL","2026-09-24","FINAL FANTASY XV ROYAL EDITION: 769,00 TL; FINAL FANTASY XV MULTIPLAYER: COMRADES: 349,00 TL","Нет","Да","","https://store.playstation.com/en-tr/concept/201597","2018-03-05","Role Playing Games","PEGI_16"
"2494","Lara Croft and the Temple of Osiris","TOKYO GAME SHOW","CUSA00806","PS4","Нет","104,85 TL","85%","209,85 TL","2026-09-24","Lara Croft and the Temple of Osiris & Season Pass Pack: 1.015,00 TL; Lara Croft and the Temple of Osiris: 104,85 TL","Нет","Да","","https://store.playstation.com/en-tr/concept/202556","2014-12-08","Puzzle","PEGI_12"
"6106","Disintegration","TOKYO GAME SHOW","CUSA15446","PS4","Нет","1.299,00 TL","80%","259,80 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/233091","2020-06-15","Shooter","PEGI_12"
"3686","Stroke the Dik-Dik","TOKYO GAME SHOW","CUSA39164","PS4","Нет","85,00 TL","20%","68,00 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10006803","2023-05-31","Casual","PEGI_3"
"6927","GAROU: MARK OF THE WOLVES","TOKYO GAME SHOW","CUSA05993","PS4","Нет","—","85%","97,35 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/208240","2016-12-02","Action","PEGI_12"
"5324","Carom Billiards","TOKYO GAME SHOW","PPSA36142","PS5","Нет","429,00 TL","30%","300,30 TL","2026-09-24","Carom Billiards: 429,00 TL; Carom Billiards: 429,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10018637","2026-02-13","Simulation","PEGI_3"
"1445","Mary Skelter Finale","TOKYO GAME SHOW","CUSA26856","PS4","Нет","2.149,00 TL","65%","752,15 TL","2026-09-24","Standard Edition: 2.149,00 TL; Deluxe Edition: 2.579,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10002429","2021-09-30","Role Playing Games","PEGI_16"
"3232","Virginia - The Game.","TOKYO GAME SHOW","CUSA03145","PS4","Нет","349,00 TL","50%","174,50 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/222041","2016-09-21","Adventure","PEGI_12"
"7455","Icebound Secrets: The Frostwood Bane","TOKYO GAME SHOW","PPSA32717","PS5","Нет","549,00 TL","20%","439,20 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10016650","2025-12-08","Adventure","PEGI_7"
"3144","Lacuna","TOKYO GAME SHOW","CUSA29933","PS4","Нет","699,00 TL","90%","69,90 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/10003114","2021-12-20","Adventure","PEGI_16"
"3691","Stroke The Spider","TOKYO GAME SHOW","CUSA36803","PS4","Нет","85,00 TL","20%","68,00 TL","2026-09-24","Stroke The Spider: 85,00 TL; Stroke The Spider: 85,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10006147","2022-10-13","Casual","PEGI_3"
"894","SUPER","TOKYO GAME SHOW","PPSA30553","PS5","Нет","849,00 TL","75%","174,75 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10015390","2026-02-05","Party","PEGI_7"
"894","SUPER","TOKYO GAME SHOW","PPSA30553","PS5","Нет","849,00 TL","75%","174,75 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10015390","2026-02-05","Party","PEGI_7"
"894","SUPER","TOKYO GAME SHOW","PPSA30553","PS5","Нет","849,00 TL","75%","174,75 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10015390","2026-02-05","Party","PEGI_7"
"1449","Kizuna AI - Touch the Beat!","TOKYO GAME SHOW","PPSA11200","PS5","Нет","1.499,00 TL","50%","749,50 TL","2026-09-24","Kizuna AI - Touch the Beat!: 1.499,00 TL; Kizuna AI - Touch the Beat!: 1.499,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10004843","2023-02-21","Music/Rhythm","PEGI_3"
"2201","Universal Flight Simulator","TOKYO GAME SHOW","CUSA35425","PS4","Нет","349,00 TL","30%","244,30 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10005716","2022-08-06","Simulation","PEGI_3"
"7710","Junkster","TOKYO GAME SHOW","PPSA22450","PS5","Нет","429,00 TL","20%","343,20 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/10010682","2026-06-16","Family","PEGI_7"
"7824","Knightica","TOKYO GAME SHOW","PPSA31335","PS5","Нет","649,00 TL","35%","421,85 TL","2026-09-24","Knightica: 649,00 TL; Knightica: 649,00 TL","Нет","Да","","https://store.playstation.com/en-tr/concept/10015838","2025-08-21","Strategy","PEGI_7"
"6212","Dragon Marked For Death","TOKYO GAME SHOW","CUSA23495","PS4","Нет","1.399,00 TL","65%","489,65 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10001034","2020-07-22","Action","PEGI_16"
"2639","Fight For America","TOKYO GAME SHOW","CUSA56654","PS4","Нет","215,00 TL","40%","129,00 TL","2026-09-24","Standard Edition: 215,00 TL; Complete Edition: 429,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10016857","2025-12-19","Strategy","PEGI_12"
"2891","Fill The Cup 3: Frost","TOKYO GAME SHOW","PPSA35462","PS5","Нет","64,00 TL","50%","32,00 TL","2026-09-24","Fill The Cup 3: Frost: 64,00 TL; Fill The Cup 3: Frost: 64,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10018229","2026-01-14","Puzzle","PEGI_3"
"2603","Bubble Shooter Piratery","TOKYO GAME SHOW","PPSA37530","PS5","Нет","215,00 TL","30%","150,50 TL","2026-09-24","Bubble Shooter Piratery: 215,00 TL; Bubble Shooter Piratery: 215,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10019429","2026-05-15","Casual","PEGI_3"
"3179","Golfing in Aether","TOKYO GAME SHOW","PPSA20537","PS5","Нет","315,00 TL","75%","78,75 TL","2026-09-24","Standard: 315,00 TL; Deluxe: 389,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10009985","2024-10-24","Sport","PEGI_3"
"ghost_1789625902789_tbzzc","Shadow Labyrinth","TOKYO GAME SHOW","—","—","Нет","1.049,00 TL","50%","524,50 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625903152_ajqu8","SOULVARS","TOKYO GAME SHOW","—","—","Нет","595,00 TL","90%","59,50 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625903885_qkr2i","The Heavy Rain & BEYOND: Two","TOKYO GAME SHOW","—","—","Нет","1.749,00 TL","60%","699,60 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625904236_6phti","Ys X: Proud Nordics","TOKYO GAME SHOW","—","—","Нет","2.999,00 TL","10%","2.699,10 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625904678_e8pg8","Slay the Princess - The Pristine Cut","TOKYO GAME SHOW","—","—","Нет","649,00 TL","40%","389,40 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625905045_srcqt","Slay the Princess - The Pristine Cut","TOKYO GAME SHOW","—","—","Нет","774,00 TL","40%","464,40 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625905928_ega1o","Pode","TOKYO GAME SHOW","—","—","Нет","1.031,00 TL","50%","515,50 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625906504_rr5m7","ODDBALLERS","TOKYO GAME SHOW","—","—","Нет","699,00 TL","75%","174,75 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625906887_zufmy","Robots at Midnight","TOKYO GAME SHOW","—","—","Нет","849,00 TL","50%","424,50 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625907503_nsfsx","Silver Chains","TOKYO GAME SHOW","—","—","Нет","879,00 TL","90%","87,90 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625908175_ckhrm","Woodturning 3D","TOKYO GAME SHOW","—","—","Нет","215,00 TL","50%","107,50 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625908881_r2amz","R-TYPE DX: Music Encore","TOKYO GAME SHOW","—","—","Нет","649,00 TL","20%","519,20 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625909232_fo5gi","XEL","TOKYO GAME SHOW","—","—","Нет","665,00 TL","90%","66,50 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625909614_lc7x2","XEL","TOKYO GAME SHOW","—","—","Нет","665,00 TL","90%","66,50 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625909965_jo26q","Vambrace: Dungeon Monarch","TOKYO GAME SHOW","—","—","Нет","649,00 TL","90%","64,90 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625910321_7050n","STRIDER","TOKYO GAME SHOW","—","—","Нет","525,00 TL","65%","183,75 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625911022_be071","The Green Light","TOKYO GAME SHOW","—","—","Нет","215,00 TL","20%","172,00 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625912144_a5m95","WolfFang SkullFang Saturn Tribute Boosted","TOKYO GAME SHOW","—","—","Нет","849,00 TL","50%","424,50 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625914121_flie3","Sundered","TOKYO GAME SHOW","—","—","Нет","699,00 TL","85%","104,85 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625915162_uwl1n","System Critical 3","TOKYO GAME SHOW","—","—","Нет","849,00 TL","15%","721,65 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625915957_u1ivl","Top Shot Pool","TOKYO GAME SHOW","—","—","Нет","283,00 TL","30%","198,10 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625916313_speqd","STRIKERS 1945","TOKYO GAME SHOW","—","—","Нет","387,00 TL","70%","116,10 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625917005_ixybn","Neptunia Virtual Stars","TOKYO GAME SHOW","—","—","Нет","1.749,00 TL","70%","524,70 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625918461_rdfea","The Adventures of Elliot: The Millennium Tales","TOKYO GAME SHOW","—","—","Нет","2.999,00 TL","25%","2.249,25 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625918882_761d7","Trails in the Sky 1st Chapter","TOKYO GAME SHOW","—","—","Нет","2.579,00 TL","50%","1.289,50 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625920848_qh8yw","LEGO DC Heroes & Villains Bundle","TOKYO GAME SHOW","—","—","Нет","2.099,00 TL","87%","272,87 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625921285_vxooc","OCTOPATH TRAVELER II PS4＆PS5","TOKYO GAME SHOW","—","—","Нет","2.099,00 TL","60%","839,60 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625921875_rdecd","Bundle: South Park : The Stick of Truth + The Fractured but Whole","TOKYO GAME SHOW","—","—","Нет","2.099,00 TL","75%","524,75 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625922428_8696n","Tales of Berseria","TOKYO GAME SHOW","—","—","Нет","1.749,00 TL","25%","1.311,75 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625922842_ipuzk","MOTORSLICE","TOKYO GAME SHOW","—","—","Нет","849,00 TL","15%","721,65 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625924528_fc67z","Wreckfest: Drive Hard. Die Last.","TOKYO GAME SHOW","—","—","Нет","1.049,00 TL","65%","367,15 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625925784_1avp1","The Jackbox Party Pack 9","TOKYO GAME SHOW","—","—","Нет","1.049,00 TL","35%","681,85 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625926605_7kgi4","Wolfenstein II: The New Colossus Deluxe Edition (CUSA07378)","TOKYO GAME SHOW","—","—","Нет","2.099,00 TL","85%","314,85 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625927363_9yo13","TRIANGLE STRATEGY","TOKYO GAME SHOW","—","—","Нет","2.579,00 TL","30%","1.805,30 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625928527_ck1rh","The Wandering Village","TOKYO GAME SHOW","—","—","Нет","1.049,00 TL","30%","734,30 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625929886_1vk8b","Survival: Fountain of Youth","TOKYO GAME SHOW","—","—","Нет","1.049,00 TL","40%","629,40 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625930401_6r24u","WRATH: Aeon of Ruin VR","TOKYO GAME SHOW","—","—","Нет","730,00 TL","10%","657,00 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625931792_uwmwr","RAIDOU Remastered: The Mystery of the Soulless Army","TOKYO GAME SHOW","—","—","Нет","2.149,00 TL","45%","1.181,95 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625932209_eyipo","The Legend of Heroes: Trails into Reverie","TOKYO GAME SHOW","—","—","Нет","2.579,00 TL","50%","1.289,50 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625932680_hqq06","Tales from the Borderlands","TOKYO GAME SHOW","—","—","Нет","699,00 TL","25%","524,25 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625933343_h6mhq","Lost Ember","TOKYO GAME SHOW","—","—","Нет","1.299,00 TL","50%","649,50 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625933850_bwykg","Warhammer Pack: Hack and Slash","TOKYO GAME SHOW","—","—","Нет","1.749,00 TL","80%","349,80 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625934587_vael7","Under The Island","TOKYO GAME SHOW","—","—","Нет","849,00 TL","20%","679,20 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625935143_dhvpj","The Great Ace Attorney Chronicles","TOKYO GAME SHOW","—","—","Нет","284,01 TL","60%","113,60 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625935710_p98gg","Rue Valley","TOKYO GAME SHOW","—","—","Нет","601,00 TL","60%","240,40 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625936260_s4car","MX Dirt Bike: Unlimited Bike Experience","TOKYO GAME SHOW","—","—","Нет","525,00 TL","35%","341,25 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625937053_3z2jw","Umbrella Corps","TOKYO GAME SHOW","—","—","Нет","525,00 TL","65%","183,75 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625937405_dq3sb","Umbrella Corps","TOKYO GAME SHOW","—","—","Нет","629,00 TL","64%","226,44 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625938183_ajpdy","Warhammer 40,000: Shootas, Blood & Teef","TOKYO GAME SHOW","—","—","Нет","699,00 TL","50%","349,50 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625938525_j3fcx","Pathologic 2","TOKYO GAME SHOW","—","—","Нет","1.229,00 TL","75%","307,25 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625939720_pd3ys","Soulslinger: Envoy of Death","TOKYO GAME SHOW","—","—","Нет","849,00 TL","60%","339,60 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625940089_k8qj6","Xuan Yuan Sword 7","TOKYO GAME SHOW","—","—","Нет","1.749,00 TL","60%","699,60 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625940890_nk5vr","River City Girls 2","TOKYO GAME SHOW","—","—","Нет","1.399,00 TL","50%","699,50 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625941338_wrqoc","UnMetal","TOKYO GAME SHOW","—","—","Нет","595,00 TL","75%","148,75 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625941709_4agmm","SNK VS. CAPCOM SVC CHAOS","TOKYO GAME SHOW","—","—","Нет","699,00 TL","50%","349,50 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625942536_rn7tn","RAIDEN FIGHTERS","TOKYO GAME SHOW","—","—","Нет","1.299,00 TL","20%","1.039,20 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625942911_yf0ev","UnderMine","TOKYO GAME SHOW","—","—","Нет","730,00 TL","60%","292,00 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625943392_stm65","Urbek City Builder","TOKYO GAME SHOW","—","—","Нет","1.049,00 TL","75%","262,25 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625944365_1jy3s","Royal Revolt Survivors","TOKYO GAME SHOW","—","—","Нет","429,00 TL","30%","300,30 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625945442_7x613","NOBUNAGA'S AMBITION: Awakening","TOKYO GAME SHOW","—","—","Нет","2.999,00 TL","25%","2.249,25 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625945876_6f2f0","War Mongrels","TOKYO GAME SHOW","—","—","Нет","1.749,00 TL","70%","524,70 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625947122_wafbq","Trek to Yomi","TOKYO GAME SHOW","—","—","Нет","849,00 TL","75%","212,25 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625947821_4f7ht","Wytchwood","TOKYO GAME SHOW","—","—","Нет","629,00 TL","65%","220,15 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625948166_8wuzb","River City Girls","TOKYO GAME SHOW","—","—","Нет","1.049,00 TL","50%","524,50 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625948534_melmk","Surviving Mars: Pioneer","TOKYO GAME SHOW","—","—","Нет","1.079,00 TL","15%","917,15 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625949592_sp03m","Shantae and the Seven Sirens PS4 and","TOKYO GAME SHOW","—","—","Нет","1.299,00 TL","50%","649,50 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625950969_cg7j6","NOBUNAGA'S AMBITION: Awakening","TOKYO GAME SHOW","—","—","Нет","2.579,00 TL","35%","1.676,35 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625951757_a84qb","Urban Myth Dissolution Center","TOKYO GAME SHOW","—","—","Нет","849,00 TL","30%","594,30 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625952364_t8xzv","Shatterline","TOKYO GAME SHOW","—","—","Нет","849,00 TL","50%","424,50 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625952940_lup1t","Love is all around 2","TOKYO GAME SHOW","—","—","Нет","649,00 TL","20%","519,20 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625953337_35zks","Ys X: Nordics","TOKYO GAME SHOW","—","—","Нет","2.099,00 TL","30%","1.469,30 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625953831_10901","Blizzard","TOKYO GAME SHOW","—","—","Нет","999,00 TL","50%","499,50 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625954513_37ojm","Valentino Rossi The Game","TOKYO GAME SHOW","—","—","Нет","649,00 TL","90%","64,90 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625954862_rk28f","Pro Formula Racing","TOKYO GAME SHOW","—","—","Нет","349,00 TL","30%","244,30 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625955320_kh0at","Oxide Room 208","TOKYO GAME SHOW","—","—","Нет","1.499,00 TL","50%","749,50 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625956159_4dtmr","Sweet Surrender","TOKYO GAME SHOW","—","—","Нет","1.079,00 TL","40%","647,40 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625956611_pxl1t","Love Too Easily 2: Summer Pocha","TOKYO GAME SHOW","—","—","Нет","849,00 TL","30%","594,30 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625957078_78wd5","Neptunia ReVerse","TOKYO GAME SHOW","—","—","Нет","1.749,00 TL","65%","612,15 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625957757_na9rm","Samurai Academy: Paws of Fury","TOKYO GAME SHOW","—","—","Нет","1.079,00 TL","35%","701,35 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625958108_g6u33","Streets of Rogue","TOKYO GAME SHOW","—","—","Нет","699,00 TL","75%","174,75 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625958566_d31ee","My Life: Riding Stables 3","TOKYO GAME SHOW","—","—","Нет","1.049,00 TL","40%","629,40 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625959095_qldez","SAMURAI WARRIORS: Spirit of Sanada","TOKYO GAME SHOW","—","—","Нет","1.749,00 TL","60%","699,60 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625959777_ymgfc","SaGa Emerald Beyond","TOKYO GAME SHOW","—","—","Нет","1.749,00 TL","60%","699,60 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625960122_dyu27","The Wonderful 101","TOKYO GAME SHOW","—","—","Нет","999,00 TL","55%","449,55 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625960629_pn97f","Shantae and the Pirate's Curse","TOKYO GAME SHOW","—","—","Нет","849,00 TL","50%","424,50 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625961175_b1rn6","The Inheritance of Crimson Manor","TOKYO GAME SHOW","—","—","Нет","629,00 TL","81%","119,51 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625961551_0lbmv","Trinity Fusion","TOKYO GAME SHOW","—","—","Нет","849,00 TL","70%","254,70 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625961936_w5r1e","Sticky Business","TOKYO GAME SHOW","—","—","Нет","349,00 TL","50%","174,50 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625962765_cmryn","Xtreme Drift Racing Simulator","TOKYO GAME SHOW","—","—","Нет","429,00 TL","30%","300,30 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625963709_r4809","Noctuary","TOKYO GAME SHOW","—","—","Нет","879,00 TL","40%","527,40 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625964932_xe76l","ToeJam & Earl: Back in the Groove!","TOKYO GAME SHOW","—","—","Нет","559,00 TL","35%","363,35 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625965482_l9kka","RAGER","TOKYO GAME SHOW","—","—","Нет","730,00 TL","25%","547,50 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625965849_44h7m","Titan Souls","TOKYO GAME SHOW","—","—","Нет","649,00 TL","80%","129,80 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625966401_l01ef","RollerCoaster Legends II: Thor's Hammer","TOKYO GAME SHOW","—","—","Нет","257,00 TL","10%","231,30 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625966825_d4uqn","Stay Still","TOKYO GAME SHOW","—","—","Нет","429,00 TL","40%","257,40 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625967192_ab2h6","Nelke & the Legendary Alchemists ~Ateliers of the New World~","TOKYO GAME SHOW","—","—","Нет","2.099,00 TL","77%","482,77 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625967809_zwxy3","Symphonia","TOKYO GAME SHOW","—","—","Нет","699,00 TL","60%","279,60 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625968265_v2zwq","The Bike - Moto Ride Simulator","TOKYO GAME SHOW","—","—","Нет","525,00 TL","35%","341,25 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625968635_9zzq1","South of the Circle","TOKYO GAME SHOW","—","—","Нет","549,00 TL","70%","164,70 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625969154_lic5p","The Sinking Forest - 沈んだ森","TOKYO GAME SHOW","—","—","Нет","549,00 TL","60%","219,60 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625970169_5wz27","Vanity Fair: The Pursuit","TOKYO GAME SHOW","—","—","Нет","525,00 TL","50%","262,50 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625971368_oy9g6","Survivor Mercs","TOKYO GAME SHOW","—","—","Нет","515,00 TL","50%","257,50 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625971766_1yg1o","Mercenaries Lament: Requiem of the Silver Wolf","TOKYO GAME SHOW","—","—","Нет","849,00 TL","30%","594,30 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625973148_64dky","The Coma 2: Vicious Sisters","TOKYO GAME SHOW","—","—","Нет","529,00 TL","80%","105,80 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625973652_ll7r7","YEAH! YOU WANT \THOSE GAMES","TOKYO GAME SHOW","—","—","Нет","30%","\ RIGHT? SO HERE YOU GO! NOW, LET'S SEE YOU CLEAR THEM! 2","249,00 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625974632_dwy21","Project 13","TOKYO GAME SHOW","—","—","Нет","209,00 TL","50%","104,50 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625975572_v5d5s","Röki","TOKYO GAME SHOW","—","—","Нет","699,00 TL","85%","104,85 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625976202_kai4r","The Adventure Pals","TOKYO GAME SHOW","—","—","Нет","649,00 TL","80%","129,80 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625976620_glhdt","RollerCoaster Legends","TOKYO GAME SHOW","—","—","Нет","343,00 TL","10%","308,70 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
"ghost_1789625977084_ns51k","Redeemer","TOKYO GAME SHOW","—","—","Нет","649,00 TL","75%","162,25 TL","2026-09-24","","Нет","Нет","","#","—","—","—"
